price,price_change_1d,price_change_5d,price_change_10d,dist_from_10d_high,dist_from_10d_low,price_position_10d,volume_ratio_1d,volume_ratio_5d,volume_trend,had_volume_spike,rsi,rsi_oversold,rsi_overbought,macd,macd_signal,macd_histogram,macd_bullish_cross,bb_position,below_lower_bb,above_upper_bb,volatility_10d,consolidation,max_gap_10d,had_gap_up,had_gap_down,red_days_10d,consecutive_red,day_of_week,is_monday,is_friday,day_of_month,is_month_start,is_month_end,spy_change_1d,spy_trend_5d,market_green,vix,vix_high,vix_low,ticker,move_date,actual_gain,label
1.2999999523162842,6.557370641801303,10.169492381566323,4.838705025652108,-3.703708936484497,13.043476458082539,0.7499997019768472,2.020808886802785,1.0690135335993116,1.265152220463644,1,63.8297753616921,0,0,0.017256932134720016,0.013794011643449696,0.003462920491270319,1,0.9624028820840221,0,0,3.6285268044642742,0,1.6949238156632322,0,0,5,0,4,0,1,12,0,0,-0.033463500282129514,1.57128691884079,0,14.760000228881836,0,1,SIDU,2025-09-12,36.923079744598674,1
0.9409999847412109,-28.71212520081572,-19.572647926761885,-25.31746096321485,-47.134831468199046,1.0741128383155818,0.011778552099936983,4.330797275916627,1.8888684047602669,24.904913316678023,1,33.77563932955238,0,0,-0.0044097091755608275,0.007539800054671406,-0.011949509230232233,0,-0.2906765438489251,1,0,10.282659146943024,0,18.461539872299337,1,1,6,2,1,0,0,16,0,0,-0.13768510142991328,1.4869396520355442,0,16.360000610351562,0,0,SIDU,2025-09-16,12.646116893514812,1
1.2000000476837158,3.448282949422888,15.384624201870853,12.149531669060321,-5.5118058499284555,22.44898207432918,0.7586208881011026,1.878170072860046,1.1127816236280228,1.4588629756170024,0,69.44443892550156,0,0,-0.01504839468986452,-0.03380576276560526,0.018757368075740743,0,0.7598016160092436,0,0,3.3939564753943525,0,5.445551215498058,1,0,4,0,2,0,0,8,0,0,0.5963096319924235,0.6971305500677267,1,16.299999237060547,0,0,SIDU,2025-10-08,20.83333250549108,1
1.2899999618530273,6.611563734210188,11.206896463132214,20.560738188448934,-12.423630792737702,26.470586860331117,0.5960263576172883,0.484559217452224,1.411253432637877,1.8206359684064373,1,62.79069219427288,0,0,0.034449468128918914,0.005274082876798759,0.029175385252120156,0,0.861499549547221,0,0,8.272225739338456,0,4.132227333881368,1,0,4,0,1,0,0,14,0,0,-0.12216512196846863,-1.0297090826886044,0,20.809999465942383,0,0,SIDU,2025-10-14,12.403107795511522,1
0.8180000185966492,-3.537732516983985,-17.457111871663443,-26.964284364818315,-29.177485813062077,2.1223495094336813,0.04802265784877054,1.3141251434677643,1.1340958562551946,1.2488458937340117,0,2.4875597547669344,1,0,-0.08559175074035608,-0.0502525889883904,-0.03533916175196568,0,0.017886092831589664,0,0,1.8752327757655447,1,1.7699098239742965,0,0,8,7,4,0,1,14,0,0,-0.01635960078566163,0.1430828305712438,0,19.829999923706055,0,0,SIDU,2025-11-14,11.613687878463072,1
0.7099999785423279,-17.15286066826475,-22.489086038262798,-33.64486507124537,-33.64486507124537,1.2838806927539457,0.02439024784219924,1.7661823073885428,1.1521950109432624,1.7619702645750412,0,8.781357202255776,1,0,-0.11087082719777341,-0.07874852512464843,-0.032122302073124984,0,-0.028605990128627638,1,0,5.718981874796761,0,1.7471757168836928,0,1,8,1,1,0,0,18,0,0,-0.839748744850773,-3.3557751366974613,0,24.690000534057617,0,0,SIDU,2025-11-18,21.126766238887196,1
0.6420000195503235,1.2618322035244771,-13.477084423474462,-9.577459302409043,-25.348836177745483,2.229299060790282,0.060344823156610695,0.837091898132295,0.9627535196798779,0.6340952839268528,1,30.897015164034045,0,0,-0.11853648744726453,-0.11268090946264503,-0.005855577984619498,0,0.17567442384926638,0,0,4.826347414293638,0,3.0927820006267703,1,0,8,6,2,0,0,3,1,0,0.34627679688573637,1.3140358743093281,1,16.079999923706055,0,0,SIDU,2025-12-03,19.93768808073328,1
0.7409999966621399,-8.064515890480088,6.008583068835946,4.366199867140403,-10.72289017326927,17.99362609969617,0.559405924525752,0.7301482034135602,1.2662411229931747,2.216793893129771,1,42.140922645861146,0,0,-0.08549412500443532,-0.10093931074204483,0.015445185737609515,0,0.4109316054167721,0,0,8.73853571094344,0,3.506494893817032,1,0,7,1,0,1,0,8,0,0,-0.3004219352025658,0.4939210581184224,0,16.65999984741211,0,0,SIDU,2025-12-08,10.6612680892255,1
0.7960000038146973,4.052290026078007,23.987535759304198,7.277630890437181,-4.096383154175891,26.751588729483377,0.8316832384330821,0.7473358542454451,1.1543141973186661,0.9572616447043902,0,48.71794899786154,0,0,-0.06579545471134884,-0.08704617037121427,0.02125071565986543,0,0.6459140021694484,0,0,8.446114046402691,0,3.506494893817032,1,0,6,0,2,0,0,10,0,0,0.6632218302348566,0.5381028482142873,1,15.770000457763672,0,0,SIDU,2025-12-10,55.778894923900744,1
1.1299999952316284,41.95979771561456,46.75324976916746,62.35632582571704,-8.870968827347841,79.9362989617023,0.8202614111731051,7.1134777219649035,1.6887435579620327,9.21732283464567,1,70.92198231785393,0,1,-0.029407009703886322,-0.07340038071780085,0.043993371013914526,0,1.3577900579358002,0,1,15.734116390905712,0,6.78392208145409,1,0,5,0,3,0,0,11,0,0,0.23269317780568624,0.6984251355768017,1,14.850000381469727,0,1,SIDU,2025-12-11,10.619469493340473,1
