ticker,date,close_position,day_change,volume_ratio,strong_close,up_day,high_volume,all_signals,gap,next_high,next_close
TSLA,2025-10-14,69.64495825784883,0.574048511071279,0.9145345110528665,False,False,False,False,1.318610518796004,1.2899553800582275,1.3768529951932784
TSLA,2025-10-15,62.20023200208329,0.05748447999738282,0.9005502102511268,False,False,False,False,-0.09651451592486149,1.0627274401197928,-1.470755828163206
TSLA,2025-10-16,41.24167914266623,-1.3755689359380763,0.9714243884595121,False,False,False,False,-0.7580174927113714,3.7508793078914415,2.462973191508744
TSLA,2025-10-17,87.9619503926621,3.2455928457329586,1.1242260308681544,True,True,False,False,1.0379908456295883,1.3359751145638254,1.8483519979771268
TSLA,2025-10-20,74.21115900351334,0.8020360911428215,0.8018949449118556,False,False,False,False,-0.37323892843418305,0.7941443713636476,-1.0794954856246153
TSLA,2025-10-21,7.586459455818965,-0.7089024571250491,0.6847701332653192,False,False,False,False,0.19204837139492614,0.4713037051208513,-0.8201547294971134
TSLA,2025-10-22,60.27808990318885,-1.0102629074315028,1.0574243146283102,False,False,False,False,-4.321480093844842,6.999998546781994,2.280340282431337
TSLA,2025-10-23,98.81694954885563,6.9000026157924,1.5946255919081005,True,True,True,True,-0.4788686269883824,1.0854253853285645,-3.398817183887881
TSLA,2025-10-24,16.503910822187763,-2.933998555498074,1.1921364736204474,False,False,False,False,1.4433297399258027,4.586570337716611,4.311540199760255
TSLA,2025-10-27,63.949744786639926,2.827401729801049,1.3323280823687735,False,True,True,False,0.521635931550013,2.6870137766620283,1.7969970655449252
TSLA,2025-10-28,58.116787250781265,1.2687429150709084,0.9543543278344231,False,False,False,False,0.42340945797785245,0.6918945312500036,0.20845119924046696
TSLA,2025-10-29,67.89274664833276,-0.21405194256757243,0.8019520948533794,False,False,False,False,-2.2664778122511997,0.8890388813103334,-4.639120107705208
TSLA,2025-10-30,3.1716528465273197,-2.4276647790264727,0.8582344025147175,False,False,False,False,1.5110188148736992,2.518186905428088,3.740057084027071
TSLA,2025-10-31,89.93708814058135,2.1958584350517674,0.9904093179899893,True,True,False,False,-0.12484828440222362,3.9650030652099932,2.586735066967427
TSLA,2025-11-03,71.87959193505648,2.7149729485178575,1.0152893732896775,False,True,False,False,-2.969875057566196,1.267440451068702,-5.147636612701911
TSLA,2025-11-04,3.9711423346137744,-2.24441796444943,1.0274878879704443,False,False,False,False,1.7534727087980428,3.158942410111698,4.008913061517649
TSLA,2025-11-05,83.37244316963583,2.2165733440610014,0.9642752869426919,True,True,False,False,-0.02380935083359237,1.188419095485016,-3.4973063401560367
TSLA,2025-11-06,33.43634739850977,-3.4743242033611232,1.2331273450959905,False,False,True,False,-1.7918391982139625,0.32882076170874797,-3.675632866235745
TSLA,2025-11-07,43.70705187295735,-1.9181640839643133,1.1867414447068738,False,False,False,False,2.3468097754870465,2.290720469609697,3.6575764515015763
TSLA,2025-11-10,72.7774690474453,1.2807108290819214,0.8688673550451286,False,False,False,False,-1.3094393787445702,0.70323085589723,-1.260026442672324
TSLA,2025-11-11,71.66837380249443,0.05006855342719607,0.7110778021069251,False,False,False,False,0.5754967488734053,0.040708510294229505,-2.051769508633805
TSLA,2025-11-12,25.618334555714455,-2.6122329418538537,0.7035955054828708,False,False,False,False,-1.73478892587553,0.3237764047404168,-6.644220962287406
TSLA,2025-11-13,20.063896170889745,-4.99610389348123,1.4467646720763643,False,False,True,False,-3.9030828683715213,6.702049046481684,0.5870832424868633
TSLA,2025-11-14,73.34241631533236,4.672539187399738,1.2145836096191676,False,True,True,False,-1.387415799297509,6.324923970098673,1.1302107716671506
TSLA,2025-11-17,40.36487985973047,2.5530479617496216,1.1471393147194306,False,True,False,False,-0.8656970626720106,0.8683183608647393,-1.8756757252943457
TSLA,2025-11-18,49.6379679595617,-1.0187983701876013,0.8879998098289384,False,False,False,False,1.2286586107866038,1.3787006264450952,0.6828636098130891
TSLA,2025-11-19,41.34029170946712,-0.5391704369728356,0.7991203516996019,False,False,False,False,2.6337322472432367,3.4512691773568527,-2.168365419886953
TSLA,2025-11-20,1.4328087048237388,-4.678868790976043,1.2786129982096976,False,False,True,False,1.7938911876142605,0.11930315669417269,-1.0474950113494086
TSLA,2025-11-21,38.497873063397776,-2.791313079609825,1.1262548092003908,False,False,False,False,2.833111865196103,4.861125180950787,6.82451678419993
TSLA,2025-11-24,80.90159229827042,3.8814393988545026,1.088963688949088,True,True,False,False,-0.8042475373114977,1.4622840022783912,0.38776272725380423
TSLA,2025-11-25,92.56698430434407,1.2016747037769226,0.7909177032333049,True,False,False,False,1.0848875481075826,0.7052695243029872,1.7119677587676296
TSLA,2025-11-26,96.41774819475401,0.6203501095667141,0.6893280422901119,True,False,False,False,0.002346515528173221,1.4862037066778466,0.8415835173881447
TSLA,2025-11-28,58.98978814481608,0.8392173094954991,0.3916693144995617,False,False,False,False,-1.1274626199230364,1.9608756217134982,-0.006973703038437584
TSLA,2025-12-01,57.94514854084326,1.1332660681876883,0.6817331403814857,False,False,False,False,0.15575926148230224,1.3904018635408466,-0.20923987153301793
TSLA,2025-12-02,48.501353334691515,-0.3644314972066631,0.8723104591177205,False,False,False,False,0.6662976270172205,3.6611911827719057,4.076973347810542
TSLA,2025-12-03,92.98024257893982,3.3881008849956373,1.148095274466465,True,True,False,False,0.7163030570315421,1.042361740667186,1.7437455153354264
TSLA,2025-12-04,98.91768171849816,1.02013519868982,0.9353347948732157,True,False,False,False,-0.3300112212677786,1.2890970473537378,0.10340378456106247
TSLA,2025-12-05,46.32455334656751,0.43485005982193403,0.7341241704471682,False,False,False,False,-1.6593379764766492,0.5140211711301967,-3.3890139401614006
TSLA,2025-12-08,29.861976360452587,-1.7588614191665797,0.9720909882944255,False,False,False,False,-0.4640743640880851,3.3939767366419016,1.271674558948499
TSLA,2025-12-09,56.74056222549726,1.7438416450616057,0.9168697992078749,False,False,False,False,0.2021685803935025,2.4233858769026506,1.4106967203253218
TSLA,2025-12-10,59.080748426978694,1.206089805294197,0.9795489777585901,False,False,False,False,-0.553771166773942,0.07127225703094098,-1.0100780674035192
TSLA,2025-12-11,73.3783700750309,-0.4588478678209218,0.8786282979854151,False,False,False,False,0.268518349061142,3.3296912561475045,2.7008830833098685
TSLA,2025-12-12,81.02146670308565,2.4258508795163447,1.5192277241466279,True,True,True,True,2.283425828273722,2.626530868298693,3.5624033484225714
TSLA,2025-12-15,54.21688049900942,1.250424992897825,1.6623348200790051,False,False,True,False,-0.6522072162249204,4.085048790577517,3.0653694218629735
TSLA,2025-12-16,93.68915360427032,3.741982115474851,1.4422306143480155,True,True,True,True,-0.33885924013299373,1.4460688912665498,-4.617456293730249
TSLA,2025-12-17,3.6451102064974767,-4.293144771347257,1.3576133020871393,False,False,True,False,2.3327470078065904,2.6560108733869603,3.4477560704677446
TSLA,2025-12-18,57.77906224626014,1.0895916461385546,1.1845682159457984,False,False,False,False,0.9826840821694827,0.48553534804869347,-0.448927929345333
TSLA,2025-12-19,41.09077679578753,-1.4176806890475624,1.2496668838045952,False,False,True,False,1.8038222060656972,1.8269742794654542,1.564837611861325
TSLA,2025-12-22,25.18536603009259,-0.2347501194214896,0.9949854694923446,False,False,False,False,0.1370865089303841,0.5251343188129143,-0.648622625268469
TSLA,2025-12-23,29.79189228938537,-0.7846335075154975,0.6532496600159072,False,False,False,False,0.6013702616394001,0.49541083682622666,-0.032952397832164415
TSLA,2025-12-24,60.99292468654565,-0.6305308345421645,0.46537223387441934,False,False,False,False,-0.03501914138723805,0.7954960048155879,-2.1034181259704576
